item;geo;year;value
DIV;EEA30_2007;1991;NA
DIV;EEA30_2007;1990;NA
DIV;EEA30_2007;1989;NA
DIV;EEA30_2007;1988;NA
DIV;EEA30_2007;1987;NA
DIV;EEA30_2007;1986;NA
DIV;EEA30_2007;1985;NA
DIV;EEA30_2007;1984;NA
DIV;EEA30_2007;1983;NA
DIV;EEA30_2007;1982;NA
DIV;EEA30_2007;1981;NA
DIV;EEA30_2007;1980;NA
DIV;EEA30_2007;1979;NA
DIV;EEA30_2007;1978;NA
DIV;EEA30_2007;1977;NA
DIV;EEA30_2007;1976;NA
DIV;EEA30_2007;1975;NA
DIV;EEA30_2007;1974;NA
DIV;EEA30_2007;1973;534215
DIV;EEA30_2007;1972;536536
DIV;EEA30_2007;1971;454103
DIV;EEA30_2007;1970;389977
DIV;EEA30_2007;1969;368164
DIV;EEA30_2007;1968;339729
DIV;EEA30_2007;1967;NA
DIV;EEA30_2007;1966;334793
DIV;EEA30_2007;1965;327951
DIV;EEA30_2007;1964;NA
DIV;EEA30_2007;1963;NA
DIV;EEA30_2007;1962;NA
DIV;EEA30_2007;1961;NA
DIV;EEA30_2007;1960;NA
DIV;EEA31;2018;NA
DIV;EEA31;2017;NA
DIV;EEA31;2016;NA
DIV;EEA31;2015;NA
DIV;EEA31;2014;NA
DIV;EEA31;2013;NA
DIV;EEA31;2012;NA
DIV;EEA31;2011;996861
DIV;EEA31;2010;997120
DIV;EEA31;2009;985457
DIV;EEA31;2008;1029909
DIV;EEA31;2007;1045692
DIV;EEA31;2006;1056038
DIV;EEA31;2005;1028384
DIV;EEA31;2004;998465
DIV;EEA31;2003;976559
DIV;EEA31;2002;938822
DIV;EEA31;2001;911747
DIV;EEA31;2000;892874
DIV;EEA31;1999;NA
DIV;EEA31;1998;NA
DIV;EEA31;1997;NA
DIV;EEA31;1996;NA
DIV;EEA31;1995;NA
DIV;EEA31;1994;NA
DIV;EEA31;1993;NA
DIV;EEA31;1992;NA
DIV;EEA31;1991;NA
DIV;EEA31;1990;NA
DIV;EEA31;1989;NA
DIV;EEA31;1988;NA
DIV;EEA31;1987;NA
DIV;EEA31;1986;NA
DIV;EEA31;1985;NA
DIV;EEA31;1984;NA
DIV;EEA31;1983;NA
DIV;EEA31;1982;NA
DIV;EEA31;1981;NA
DIV;EEA31;1980;NA
DIV;EEA31;1979;NA
DIV;EEA31;1978;NA
DIV;EEA31;1977;NA
DIV;EEA31;1976;NA
DIV;EEA31;1975;NA
DIV;EEA31;1974;NA
DIV;EEA31;1973;539996
DIV;EEA31;1972;542103
DIV;EEA31;1971;459530
DIV;EEA31;1970;395310
DIV;EEA31;1969;373638
DIV;EEA31;1968;344620
DIV;EEA31;1967;NA
DIV;EEA31;1966;340183
DIV;EEA31;1965;333614
DIV;EEA31;1964;NA
DIV;EEA31;1963;NA
DIV;EEA31;1962;NA
DIV;EEA31;1961;NA
DIV;EEA31;1960;NA
DIV;EFTA;2018;NA
DIV;EFTA;2017;NA
DIV;EFTA;2016;NA
DIV;EFTA;2015;NA
DIV;EFTA;2014;NA
DIV;EFTA;2013;NA
DIV;EFTA;2012;NA
DIV;EFTA;2011;28361
DIV;EFTA;2010;32954
DIV;EFTA;2009;30203
DIV;EFTA;2008;30418
DIV;EFTA;2007;30774
DIV;EFTA;2006;32158
DIV;EFTA;2005;33025
DIV;EFTA;2004;29647
DIV;EFTA;2003;28171
DIV;EFTA;2002;27436
DIV;EFTA;2001;26719
DIV;EFTA;2000;21235
DIV;EFTA;1999;NA
DIV;EFTA;1998;NA
DIV;EFTA;1997;NA
DIV;EFTA;1996;NA
DIV;EFTA;1995;NA
DIV;EFTA;1994;NA
DIV;EFTA;1993;NA
DIV;EFTA;1992;NA
DIV;EFTA;1991;NA
DIV;EFTA;1990;NA
DIV;EFTA;1989;NA
DIV;EFTA;1988;NA
DIV;EFTA;1987;NA
DIV;EFTA;1986;NA
DIV;EFTA;1985;NA
DIV;EFTA;1984;NA
DIV;EFTA;1983;NA
DIV;EFTA;1982;NA
DIV;EFTA;1981;NA
DIV;EFTA;1980;NA
DIV;EFTA;1979;NA
DIV;EFTA;1978;NA
DIV;EFTA;1977;NA
DIV;EFTA;1976;NA
DIV;EFTA;1975;NA
DIV;EFTA;1974;NA
DIV;EFTA;1973;13029
DIV;EFTA;1972;11991
DIV;EFTA;1971;11072
DIV;EFTA;1970;10080
DIV;EFTA;1969;9389
DIV;EFTA;1968;8867
DIV;EFTA;1967;8258
DIV;EFTA;1966;7808
DIV;EFTA;1965;7722
DIV;EFTA;1964;7595
DIV;EFTA;1963;7346
DIV;EFTA;1962;7289
DIV;EFTA;1961;7363
DIV;EFTA;1960;7160
DIV;EL;2018;NA
DIV;EL;2017;19190
DIV;EL;2016;11013
DIV;EL;2015;15600
DIV;EL;2014;14427
DIV;EL;2013;16717
DIV;EL;2012;14880
DIV;EL;2011;12705
DIV;EL;2010;13275
DIV;EL;2009;13607
DIV;EL;2008;13163
DIV;EL;2007;12994
DIV;EL;2006;13218
DIV;EL;2005;13494
DIV;EL;2004;12307
DIV;EL;2003;12033
DIV;EL;2002;11080
DIV;EL;2001;11184
DIV;EL;2000;11309
DIV;EL;1999;9629
DIV;EL;1998;7806
DIV;EL;1997;9422
DIV;EL;1996;9360
DIV;EL;1995;10995
DIV;EL;1994;7675
DIV;EL;1993;7725
DIV;EL;1992;6154
DIV;EL;1991;6351
DIV;EL;1990;6037
DIV;EL;1989;6360
DIV;EL;1988;8335
DIV;EL;1987;8830
DIV;EL;1986;8939
DIV;EL;1985;7568
DIV;EL;1984;8672
DIV;EL;1983;5907
DIV;EL;1982;5558
DIV;EL;1981;6349
DIV;EL;1980;6684
DIV;EL;1979;4716
DIV;EL;1978;4322
DIV;EL;1977;4517
DIV;EL;1976;3768
DIV;EL;1975;3726
DIV;EL;1974;3634
DIV;EL;1973;4077
DIV;EL;1972;3397
DIV;EL;1971;3678
DIV;EL;1970;3491
DIV;EL;1969;3152
DIV;EL;1968;3221
DIV;EL;1967;3290
DIV;EL;1966;3366
DIV;EL;1965;3505
DIV;EL;1964;3279
DIV;EL;1963;3101
DIV;EL;1962;3084
DIV;EL;1961;2804
DIV;EL;1960;2463
DIV;ES;2018;95254
DIV;ES;2017;97960
DIV;ES;2016;96824
DIV;ES;2015;96562
DIV;ES;2014;100746
DIV;ES;2013;95427
DIV;ES;2012;104262
DIV;ES;2011;103290
DIV;ES;2010;102690
DIV;ES;2009;98207
DIV;ES;2008;109922
DIV;ES;2007;125721
DIV;ES;2006;126952
DIV;ES;2005;72848
DIV;ES;2004;50974
DIV;ES;2003;45448
DIV;ES;2002;41621
DIV;ES;2001;39242
DIV;ES;2000;37743
DIV;ES;1999;36101
DIV;ES;1998;35834
DIV;ES;1997;34147
DIV;ES;1996;32571
DIV;ES;1995;33104
DIV;ES;1994;31522
DIV;ES;1993;28857
DIV;ES;1992;26782
DIV;ES;1991;27226
DIV;ES;1990;23191
DIV;ES;1989;23063
DIV;ES;1988;22449
DIV;ES;1987;21125
DIV;ES;1986;19484
DIV;ES;1985;18292
DIV;ES;1984;17656
DIV;ES;1983;19308
DIV;ES;1982;21464
DIV;ES;1981;9483
DIV;ES;1980;NA
DIV;ES;1979;NA
DIV;ES;1978;NA
DIV;ES;1977;NA
DIV;ES;1976;NA
DIV;ES;1975;NA
DIV;ES;1974;NA
DIV;ES;1973;NA
DIV;ES;1972;NA
DIV;ES;1971;NA
DIV;ES;1970;NA
DIV;ES;1969;NA
DIV;ES;1968;NA
DIV;ES;1967;NA
DIV;ES;1966;NA
DIV;ES;1965;NA
DIV;ES;1964;NA
DIV;ES;1963;NA
DIV;ES;1962;NA
DIV;ES;1961;NA
DIV;ES;1960;NA
DIV;EU27_2007;2018;NA
DIV;EU27_2007;2017;NA
DIV;EU27_2007;2016;952109
DIV;EU27_2007;2015;940447
DIV;EU27_2007;2014;925874
DIV;EU27_2007;2013;936752
DIV;EU27_2007;2012;960558
DIV;EU27_2007;2011;980404
DIV;EU27_2007;2010;981189
DIV;EU27_2007;2009;969499
DIV;EU27_2007;2008;1014079
DIV;EU27_2007;2007;1030015
DIV;EU27_2007;2006;1040210
DIV;EU27_2007;2005;1011808
DIV;EU27_2007;2004;981782
DIV;EU27_2007;2003;960253
DIV;EU27_2007;2002;923253
DIV;EU27_2007;2001;896136
DIV;EU27_2007;2000;877731
DIV;EU27_2007;1999;867398
DIV;EU27_2007;1998;879242
DIV;EU27_2007;1997;861800
DIV;EU27_2007;1996;858757
DIV;EU27_2007;1995;856227
DIV;EU27_2007;1994;815532
DIV;EU27_2007;1993;780811
DIV;EU27_2007;1992;758943
DIV;EU27_2007;1991;764416
DIV;EU27_2007;1990;776263
DIV;EU27_2007;1989;807960
DIV;EU27_2007;1988;807497
DIV;EU27_2007;1987;805756
DIV;EU27_2007;1986;791986
DIV;EU27_2007;1985;805136
DIV;EU27_2007;1984;788460
DIV;EU27_2007;1983;767398
DIV;EU27_2007;1982;752034
DIV;EU27_2007;1981;709462
DIV;EU27_2007;1980;672917
DIV;EU27_2007;1979;639344
DIV;EU27_2007;1978;592444
DIV;EU27_2007;1977;606815
DIV;EU27_2007;1976;624406
DIV;EU27_2007;1975;609390
DIV;EU27_2007;1974;576549
DIV;EU27_2007;1973;529216
DIV;EU27_2007;1972;532195
DIV;EU27_2007;1971;450066
DIV;EU27_2007;1970;386302
DIV;EU27_2007;1969;364755
DIV;EU27_2007;1968;336461
DIV;EU27_2007;1967;NA
DIV;EU27_2007;1966;331929
DIV;EU27_2007;1965;325206
DIV;EU27_2007;1964;NA
DIV;EU27_2007;1963;NA
DIV;EU27_2007;1962;NA
DIV;EU27_2007;1961;NA
DIV;EU27_2007;1960;NA
DIV;EU27_2020;2018;NA
DIV;EU27_2020;2017;NA
DIV;EU27_2020;2016;840640
DIV;EU27_2020;2015;834068
DIV;EU27_2020;2014;809458
DIV;EU27_2020;2013;816028
DIV;EU27_2020;2012;835748
DIV;EU27_2020;2011;856302
DIV;EU27_2020;2010;853889
DIV;EU27_2020;2009;848055
DIV;EU27_2020;2008;883161
DIV;EU27_2020;2007;890975
DIV;EU27_2020;2006;897144
DIV;EU27_2020;2005;862132
DIV;EU27_2020;2004;819629
DIV;EU27_2020;2003;798450
DIV;EU27_2020;2002;767023
DIV;EU27_2020;2001;743996
DIV;EU27_2020;2000;727522
DIV;EU27_2020;1999;712419
DIV;EU27_2020;1998;723147
DIV;EU27_2020;1997;704612
DIV;EU27_2020;1996;690640
DIV;EU27_2020;1995;690413
DIV;EU27_2020;1994;661987
DIV;EU27_2020;1993;620460
DIV;EU27_2020;1992;602234
DIV;EU27_2020;1991;610548
DIV;EU27_2020;1990;628343
DIV;EU27_2020;1989;662457
DIV;EU27_2020;1988;660511
DIV;EU27_2020;1987;660326
DIV;EU27_2020;1986;644029
DIV;EU27_2020;1985;650211
DIV;EU27_2020;1984;649254
DIV;EU27_2020;1983;625182
DIV;EU27_2020;1982;610693
DIV;EU27_2020;1981;569453
DIV;EU27_2020;1980;529958
DIV;EU27_2020;1979;505674
DIV;EU27_2020;1978;454376
DIV;EU27_2020;1977;483273
DIV;EU27_2020;1976;503811
DIV;EU27_2020;1975;494796
DIV;EU27_2020;1974;469380
DIV;EU27_2020;1973;428994
DIV;EU27_2020;1972;418737
DIV;EU27_2020;1971;381056
DIV;EU27_2020;1970;333396
DIV;EU27_2020;1969;318919
DIV;EU27_2020;1968;295558
DIV;EU27_2020;1967;NA
DIV;EU27_2020;1966;298252
DIV;EU27_2020;1965;293084
DIV;EU27_2020;1964;279724
DIV;EU27_2020;1963;NA
DIV;EU27_2020;1962;NA
DIV;EU27_2020;1961;NA
DIV;EU27_2020;1960;NA
DIV;EU28;2018;NA
DIV;EU28;2017;NA
DIV;EU28;2016;959145
DIV;EU28;2015;946457
DIV;EU28;2014;932014
DIV;EU28;2013;942744
DIV;EU28;2012;966217
DIV;EU28;2011;986066
DIV;EU28;2010;986247
DIV;EU28;2009;974575
DIV;EU28;2008;1019104
DIV;EU28;2007;1034800
DIV;EU28;2006;1044861
DIV;EU28;2005;1016691
DIV;EU28;2004;986767
DIV;EU28;2003;965187
DIV;EU28;2002;927749
DIV;EU28;2001;900806
DIV;EU28;2000;882150
DIV;EU28;1999;871119
DIV;EU28;1998;883204
DIV;EU28;1997;865699
DIV;EU28;1996;862369
DIV;EU28;1995;860463
DIV;EU28;1994;820162
DIV;EU28;1993;785478
DIV;EU28;1992;762619
DIV;EU28;1991;769293
DIV;EU28;1990;781729
DIV;EU28;1989;813329
DIV;EU28;1988;813144
DIV;EU28;1987;811333
DIV;EU28;1986;797932
DIV;EU28;1985;810511
DIV;EU28;1984;793755
DIV;EU28;1983;772661
DIV;EU28;1982;757389
DIV;EU28;1981;715166
DIV;EU28;1980;678259
DIV;EU28;1979;644380
DIV;EU28;1978;598403
DIV;EU28;1977;612326
DIV;EU28;1976;630505
DIV;EU28;1975;615318
DIV;EU28;1974;582880
DIV;EU28;1973;534997
DIV;EU28;1972;537762
DIV;EU28;1971;455493
DIV;EU28;1970;391635
DIV;EU28;1969;370229
DIV;EU28;1968;341352
DIV;EU28;1967;NA
DIV;EU28;1966;337319
DIV;EU28;1965;330869
DIV;EU28;1964;NA
DIV;EU28;1963;NA
DIV;EU28;1962;NA
DIV;EU28;1961;NA
DIV;EU28;1960;NA
DIV;FI;2018;13145
DIV;FI;2017;13485
DIV;FI;2016;13541
DIV;FI;2015;13939
DIV;FI;2014;13682
DIV;FI;2013;13766
DIV;FI;2012;13040
DIV;FI;2011;13469
DIV;FI;2010;13619
DIV;FI;2009;13527
DIV;FI;2008;13471
DIV;FI;2007;13224
DIV;FI;2006;13255
DIV;FI;2005;13383
DIV;FI;2004;13234
DIV;FI;2003;13475
DIV;FI;2002;13336
DIV;FI;2001;13568
DIV;FI;2000;13913
DIV;FI;1999;14030
DIV;FI;1998;13848
DIV;FI;1997;13507
DIV;FI;1996;13795
DIV;FI;1995;14025
DIV;FI;1994;13751
DIV;FI;1993;12753
DIV;FI;1992;12949
DIV;FI;1991;12820
DIV;FI;1990;13127
DIV;FI;1989;14365
DIV;FI;1988;12146
DIV;FI;1987;10110
DIV;FI;1986;9742
DIV;FI;1985;9064
DIV;FI;1984;9652
DIV;FI;1983;9770
DIV;FI;1982;9705
DIV;FI;1981;9497
DIV;FI;1980;9464
DIV;FI;1979;10191
DIV;FI;1978;10369
DIV;FI;1977;10107
DIV;FI;1976;10125
DIV;FI;1975;9358
DIV;FI;1974;10019
DIV;FI;1973;8831
DIV;FI;1972;8254
DIV;FI;1971;7175
DIV;FI;1970;6044
DIV;FI;1969;5895
DIV;FI;1968;5416
DIV;FI;1967;5209
DIV;FI;1966;4856
DIV;FI;1965;4594
DIV;FI;1964;4458
DIV;FI;1963;4188
DIV;FI;1962;4004
DIV;FI;1961;3931
DIV;FI;1960;3655
DIV;FR;2018;NA
DIV;FR;2017;NA
DIV;FR;2016;128043
DIV;FR;2015;123668
DIV;FR;2014;123537
DIV;FR;2013;124948
DIV;FR;2012;128371
DIV;FR;2011;132977
DIV;FR;2010;133909
DIV;FR;2009;130601
DIV;FR;2008;132594
DIV;FR;2007;134477
DIV;FR;2006;139147
DIV;FR;2005;155253
DIV;FR;2004;134601
DIV;FR;2003;127966
DIV;FR;2002;118686
DIV;FR;2001;115388
DIV;FR;2000;116723
DIV;FR;1999;119549
DIV;FR;1998;118884
DIV;FR;1997;118284
DIV;FR;1996;119699
DIV;FR;1995;121946
DIV;FR;1994;NA
DIV;FR;1993;NA
DIV;FR;1992;NA
DIV;FR;1991;NA
DIV;FR;1990;NA
DIV;FR;1989;NA
DIV;FR;1988;NA
DIV;FR;1987;NA
DIV;FR;1986;NA
DIV;FR;1985;NA
DIV;FR;1984;NA
DIV;FR;1983;NA
DIV;FR;1982;NA
DIV;FR;1981;NA
DIV;FR;1980;NA
DIV;FR;1979;NA
DIV;FR;1978;NA
DIV;FR;1977;NA
DIV;FR;1976;NA
DIV;FR;1975;NA
DIV;FR;1974;NA
DIV;FR;1973;NA
DIV;FR;1972;NA
DIV;FR;1971;NA
DIV;FR;1970;NA
DIV;FR;1969;NA
DIV;FR;1968;NA
DIV;FR;1967;NA
DIV;FR;1966;NA
DIV;FR;1965;NA
DIV;FR;1964;NA
DIV;FR;1963;NA
DIV;FR;1962;NA
DIV;FR;1961;NA
DIV;FR;1960;NA
DIV;FX;2018;NA
DIV;FX;2017;NA
DIV;FX;2016;NA
DIV;FX;2015;NA
DIV;FX;2014;NA
DIV;FX;2013;NA
DIV;FX;2012;NA
DIV;FX;2011;129802
DIV;FX;2010;130810
DIV;FX;2009;NA
DIV;FX;2008;129379
DIV;FX;2007;131316
DIV;FX;2006;135910
DIV;FX;2005;152020
DIV;FX;2004;131335
DIV;FX;2003;125175
DIV;FX;2002;115861
DIV;FX;2001;112631
DIV;FX;2000;114005
DIV;FX;1999;116813
DIV;FX;1998;116515
DIV;FX;1997;116158
DIV;FX;1996;117382
DIV;FX;1995;119189
DIV;FX;1994;115658
DIV;FX;1993;110759
DIV;FX;1992;107994
DIV;FX;1991;108086
DIV;FX;1990;105813
DIV;FX;1989;105295
DIV;FX;1988;106096
DIV;FX;1987;106527
DIV;FX;1986;108380
DIV;FX;1985;107505
DIV;FX;1984;104012
DIV;FX;1983;98730
DIV;FX;1982;93892
DIV;FX;1981;87615
DIV;FX;1980;81143
DIV;FX;1979;78568
DIV;FX;1978;82247
DIV;FX;1977;73712
DIV;FX;1976;60490
DIV;FX;1975;61286
DIV;FX;1974;58699
DIV;FX;1973;51049
DIV;FX;1972;50222
DIV;FX;1971;47710
DIV;FX;1970;40004
DIV;FX;1969;37485
DIV;FX;1968;36063
DIV;FX;1967;37194
DIV;FX;1966;36732
DIV;FX;1965;34877
DIV;FX;1964;33250
DIV;FX;1963;30298
DIV;FX;1962;30569
DIV;FX;1961;30809
DIV;FX;1960;30182
DIV;GE;2018;10288
DIV;GE;2017;10222
DIV;GE;2016;9539
DIV;GE;2015;9112
DIV;GE;2014;9119
DIV;GE;2013;8089
DIV;GE;2012;NA
DIV;GE;2011;5850
DIV;GE;2010;4726
DIV;GE;2009;4030
DIV;GE;2008;3189
DIV;GE;2007;2325
DIV;GE;2006;2060
DIV;GE;2005;1928
DIV;GE;2004;1793
DIV;GE;2003;NA
DIV;GE;2002;NA
DIV;GE;2001;NA
DIV;GE;2000;NA
DIV;GE;1999;NA
DIV;GE;1998;NA
DIV;GE;1997;NA
DIV;GE;1996;NA
DIV;GE;1995;NA
DIV;GE;1994;NA
DIV;GE;1993;NA
DIV;GE;1992;NA
DIV;GE;1991;NA
DIV;GE;1990;NA
DIV;GE;1989;NA
DIV;GE;1988;NA
DIV;GE;1987;NA
DIV;GE;1986;NA
DIV;GE;1985;NA
DIV;GE;1984;NA
DIV;GE;1983;NA
DIV;GE;1982;NA
DIV;GE;1981;NA
DIV;GE;1980;NA
DIV;GE;1979;NA
DIV;GE;1978;NA
DIV;GE;1977;NA
DIV;GE;1976;NA
DIV;GE;1975;NA
DIV;GE;1974;NA
DIV;GE;1973;NA
DIV;GE;1972;NA
DIV;GE;1971;NA
DIV;GE;1970;NA
DIV;GE;1969;NA
DIV;GE;1968;NA
DIV;GE;1967;NA
DIV;GE;1966;NA
DIV;GE;1965;NA
DIV;GE;1964;NA
DIV;GE;1963;NA
DIV;GE;1962;NA
DIV;GE;1961;NA
DIV;GE;1960;NA
DIV;HR;2018;6125
DIV;HR;2017;6265
DIV;HR;2016;7036
DIV;HR;2015;6010
DIV;HR;2014;6140
DIV;HR;2013;5992
DIV;HR;2012;5659
DIV;HR;2011;5662
DIV;HR;2010;5058
DIV;HR;2009;5076
DIV;HR;2008;5025
DIV;HR;2007;4785
DIV;HR;2006;4651
DIV;HR;2005;4883
DIV;HR;2004;4985
DIV;HR;2003;4934
DIV;HR;2002;4496
DIV;HR;2001;4670
DIV;HR;2000;4419
DIV;HR;1999;3721
DIV;HR;1998;3962
DIV;HR;1997;3899
DIV;HR;1996;3612
DIV;HR;1995;4236
DIV;HR;1994;4630
DIV;HR;1993;4667
DIV;HR;1992;3676
DIV;HR;1991;4877
DIV;HR;1990;5466
DIV;HR;1989;5369
DIV;HR;1988;5647
DIV;HR;1987;5577
DIV;HR;1986;5946
DIV;HR;1985;5375
DIV;HR;1984;5295
DIV;HR;1983;5263
DIV;HR;1982;5355
DIV;HR;1981;5704
DIV;HR;1980;5342
DIV;HR;1979;5036
DIV;HR;1978;5959
DIV;HR;1977;5511
DIV;HR;1976;6099
DIV;HR;1975;5928
DIV;HR;1974;6331
DIV;HR;1973;5781
DIV;HR;1972;5567
DIV;HR;1971;5427
DIV;HR;1970;5333
DIV;HR;1969;5474
DIV;HR;1968;4891
DIV;HR;1967;4861
DIV;HR;1966;5390
DIV;HR;1965;5663
DIV;HR;1964;5217
DIV;HR;1963;5114
DIV;HR;1962;4883
DIV;HR;1961;5057
DIV;HR;1960;4811
DIV;HU;2018;16952
DIV;HU;2017;18495
DIV;HU;2016;19552
DIV;HU;2015;20315
DIV;HU;2014;19576
DIV;HU;2013;20209
DIV;HU;2012;21830
DIV;HU;2011;23335
DIV;HU;2010;23873
DIV;HU;2009;23820
DIV;HU;2008;25155
DIV;HU;2007;25160
DIV;HU;2006;24869
DIV;HU;2005;24804
DIV;HU;2004;24638
DIV;HU;2003;25046
DIV;HU;2002;25506
DIV;HU;2001;24391
DIV;HU;2000;23987
DIV;HU;1999;25605
DIV;HU;1998;25763
DIV;HU;1997;24992
DIV;HU;1996;22590
DIV;HU;1995;24857
DIV;HU;1994;23417
DIV;HU;1993;22350
DIV;HU;1992;21607
DIV;HU;1991;24433
DIV;HU;1990;24888
DIV;HU;1989;24952
DIV;HU;1988;23868
DIV;HU;1987;29856
DIV;HU;1986;29557
DIV;HU;1985;29309
DIV;HU;1984;28711
DIV;HU;1983;29337
DIV;HU;1982;28587
DIV;HU;1981;27426
DIV;HU;1980;27797
DIV;HU;1979;27606
DIV;HU;1978;28407
DIV;HU;1977;27167
DIV;HU;1976;27075
DIV;HU;1975;25997
DIV;HU;1974;24517
DIV;HU;1973;25354
DIV;HU;1972;24190
DIV;HU;1971;23560
DIV;HU;1970;22841
DIV;HU;1969;21855
DIV;HU;1968;21265
DIV;HU;1967;21078
DIV;HU;1966;20631
DIV;HU;1965;20363
DIV;HU;1964;19700
DIV;HU;1963;18364
DIV;HU;1962;17410
DIV;HU;1961;17480
DIV;HU;1960;16590
DIV;IE;2018;NA
DIV;IE;2017;3412
DIV;IE;2016;3255
DIV;IE;2015;3289
DIV;IE;2014;2629
DIV;IE;2013;2949
DIV;IE;2012;2892
DIV;IE;2011;2819
DIV;IE;2010;3113
DIV;IE;2009;3341
DIV;IE;2008;3630
DIV;IE;2007;3684
DIV;IE;2006;3684
DIV;IE;2005;3400
DIV;IE;2004;3100
DIV;IE;2003;2700
DIV;IE;2002;2591
DIV;IE;2001;2838
DIV;IE;2000;2623
DIV;IE;1999;2333
DIV;IE;1998;1421
DIV;IE;1997;95
DIV;IE;1996;NA
DIV;IE;1995;NA
DIV;IE;1994;NA
DIV;IE;1993;NA
DIV;IE;1992;NA
DIV;IE;1991;NA
DIV;IE;1990;NA
DIV;IE;1989;NA
DIV;IE;1988;NA
DIV;IE;1987;NA
DIV;IE;1986;NA
DIV;IE;1985;NA
DIV;IE;1984;NA
DIV;IE;1983;NA
DIV;IE;1982;NA
DIV;IE;1981;NA
DIV;IE;1980;NA
DIV;IE;1979;NA
DIV;IE;1978;NA
DIV;IE;1977;NA
DIV;IE;1976;NA
DIV;IE;1975;NA
DIV;IE;1974;NA
DIV;IE;1973;NA
DIV;IE;1972;NA
DIV;IE;1971;NA
DIV;IE;1970;NA
DIV;IE;1969;NA
DIV;IE;1968;NA
DIV;IE;1967;NA
DIV;IE;1966;NA
DIV;IE;1965;NA
DIV;IE;1964;NA
DIV;IE;1963;NA
DIV;IE;1962;NA
DIV;IE;1961;NA
DIV;IE;1960;NA
DIV;IS;2018;NA
DIV;IS;2017;NA
DIV;IS;2016;NA
DIV;IS;2015;NA
DIV;IS;2014;NA
DIV;IS;2013;NA
DIV;IS;2012;NA
DIV;IS;2011;516
DIV;IS;2010;563
DIV;IS;2009;550
DIV;IS;2008;549
DIV;IS;2007;515
DIV;IS;2006;498
DIV;IS;2005;560
DIV;IS;2004;552
DIV;IS;2003;531
DIV;IS;2002;524
DIV;IS;2001;551
DIV;IS;2000;545
DIV;IS;1999;473
DIV;IS;1998;484
DIV;IS;1997;514
DIV;IS;1996;530
DIV;IS;1995;472
DIV;IS;1994;489
DIV;IS;1993;537
DIV;IS;1992;531
DIV;IS;1991;547
DIV;IS;1990;479
DIV;IS;1989;520
DIV;IS;1988;459
DIV;IS;1987;477
DIV;IS;1986;498
DIV;IS;1985;527
DIV;IS;1984;449
DIV;IS;1983;495
DIV;IS;1982;421
DIV;IS;1981;463
DIV;IS;1980;441
DIV;IS;1979;394
DIV;IS;1978;411
DIV;IS;1977;407
DIV;IS;1976;383
DIV;IS;1975;397
DIV;IS;1974;364
DIV;IS;1973;334
DIV;IS;1972;319
DIV;IS;1971;306
DIV;IS;1970;246
DIV;IS;1969;263
DIV;IS;1968;210
DIV;IS;1967;184
DIV;IS;1966;192
DIV;IS;1965;164
DIV;IS;1964;174
DIV;IS;1963;196
DIV;IS;1962;126
DIV;IS;1961;161
DIV;IS;1960;125
DIV;IT;2018;88458
DIV;IT;2017;91629
DIV;IT;2016;99071
DIV;IT;2015;82469
DIV;IT;2014;52355
DIV;IT;2013;52943
DIV;IT;2012;51319
DIV;IT;2011;53806
DIV;IT;2010;54160
DIV;IT;2009;54456
DIV;IT;2008;54351
DIV;IT;2007;50669
DIV;IT;2006;49534
DIV;IT;2005;47036
DIV;IT;2004;45097
DIV;IT;2003;43856
DIV;IT;2002;41835
DIV;IT;2001;40051
DIV;IT;2000;37573
DIV;IT;1999;34341
DIV;IT;1998;33510
DIV;IT;1997;33342
DIV;IT;1996;32717
DIV;IT;1995;27038
DIV;IT;1994;27510
DIV;IT;1993;23877
DIV;IT;1992;26016
DIV;IT;1991;27398
DIV;IT;1990;27728
DIV;IT;1989;30376
DIV;IT;1988;30844
DIV;IT;1987;27092
DIV;IT;1986;16895
DIV;IT;1985;15659
DIV;IT;1984;15080
DIV;IT;1983;13649
DIV;IT;1982;14696
DIV;IT;1981;12619
DIV;IT;1980;11862
DIV;IT;1979;11995
DIV;IT;1978;12039
DIV;IT;1977;11969
DIV;IT;1976;12251
DIV;IT;1975;10759
DIV;IT;1974;18122
DIV;IT;1973;18500
DIV;IT;1972;33494
DIV;IT;1971;18132
DIV;IT;1970;NA
DIV;IT;1969;NA
DIV;IT;1968;NA
DIV;IT;1967;NA
DIV;IT;1966;NA
DIV;IT;1965;NA
DIV;IT;1964;NA
DIV;IT;1963;NA
DIV;IT;1962;NA
DIV;IT;1961;NA
DIV;IT;1960;NA
DIV;LI;2018;NA
DIV;LI;2017;NA
DIV;LI;2016;NA
DIV;LI;2015;NA
DIV;LI;2014;NA
DIV;LI;2013;NA
DIV;LI;2012;87
DIV;LI;2011;91
DIV;LI;2010;86
DIV;LI;2009;97
DIV;LI;2008;98
DIV;LI;2007;97
DIV;LI;2006;81
DIV;LI;2005;93
DIV;LI;2004;101
DIV;LI;2003;84
DIV;LI;2002;99
DIV;LI;2001;82
DIV;LI;2000;126
DIV;LI;1999;NA
DIV;LI;1998;NA
DIV;LI;1997;NA
DIV;LI;1996;NA
DIV;LI;1995;NA
DIV;LI;1994;NA
DIV;LI;1993;NA
DIV;LI;1992;NA
DIV;LI;1991;NA
DIV;LI;1990;NA
DIV;LI;1989;NA
DIV;LI;1988;NA
DIV;LI;1987;NA
DIV;LI;1986;NA
