unit;month;geo;year;value
NR;M07;AT;1983;7554
NR;M07;AT;1982;7360
NR;M07;AT;1981;7087
NR;M07;AT;1980;7357
NR;M07;AT;1979;7255
NR;M07;AT;1978;7458
NR;M07;AT;1977;7214
NR;M07;AT;1976;7413
NR;M07;AT;1975;7448
NR;M07;AT;1974;7458
NR;M07;AT;1973;7037
NR;M07;AT;1972;7601
NR;M07;AT;1971;7900
NR;M07;AT;1970;7615
NR;M07;AT;1969;7816
NR;M07;AT;1968;7492
NR;M07;AT;1967;7472
NR;M07;AT;1966;6861
NR;M07;AT;1965;7138
NR;M07;AT;1964;7191
NR;M07;AT;1963;6813
NR;M07;AT;1962;6999
NR;M07;AT;1961;6611
NR;M07;AT;1960;6410
NR;M07;AZ;2019;NA
NR;M07;AZ;2018;5520
NR;M07;AZ;2017;4804
NR;M07;AZ;2016;4586
NR;M07;AZ;2015;4699
NR;M07;AZ;2014;4394
NR;M07;AZ;2013;4663
NR;M07;AZ;2012;4336
NR;M07;AZ;2011;NA
NR;M07;AZ;2010;5128
NR;M07;AZ;2009;4678
NR;M07;AZ;2008;4093
NR;M07;AZ;2007;4185
NR;M07;AZ;2006;4078
NR;M07;AZ;2005;4126
NR;M07;AZ;2004;NA
NR;M07;AZ;2003;NA
NR;M07;AZ;2002;NA
NR;M07;AZ;2001;NA
NR;M07;AZ;2000;NA
NR;M07;AZ;1999;NA
NR;M07;AZ;1998;NA
NR;M07;AZ;1997;NA
NR;M07;AZ;1996;NA
NR;M07;AZ;1995;NA
NR;M07;AZ;1994;NA
NR;M07;AZ;1993;NA
NR;M07;AZ;1992;NA
NR;M07;AZ;1991;NA
NR;M07;AZ;1990;NA
NR;M07;AZ;1989;NA
NR;M07;AZ;1988;NA
NR;M07;AZ;1987;NA
NR;M07;AZ;1986;NA
NR;M07;AZ;1985;NA
NR;M07;AZ;1984;NA
NR;M07;AZ;1983;NA
NR;M07;AZ;1982;NA
NR;M07;AZ;1981;NA
NR;M07;AZ;1980;NA
NR;M07;AZ;1979;NA
NR;M07;AZ;1978;NA
NR;M07;AZ;1977;NA
NR;M07;AZ;1976;NA
NR;M07;AZ;1975;NA
NR;M07;AZ;1974;NA
NR;M07;AZ;1973;NA
NR;M07;AZ;1972;NA
NR;M07;AZ;1971;NA
NR;M07;AZ;1970;NA
NR;M07;AZ;1969;NA
NR;M07;AZ;1968;NA
NR;M07;AZ;1967;NA
NR;M07;AZ;1966;NA
NR;M07;AZ;1965;NA
NR;M07;AZ;1964;NA
NR;M07;AZ;1963;NA
NR;M07;AZ;1962;NA
NR;M07;AZ;1961;NA
NR;M07;AZ;1960;NA
NR;M07;BA;2019;NA
NR;M07;BA;2018;NA
NR;M07;BA;2017;NA
NR;M07;BA;2016;NA
NR;M07;BA;2015;NA
NR;M07;BA;2014;NA
NR;M07;BA;2013;NA
NR;M07;BA;2012;2882
NR;M07;BA;2011;NA
NR;M07;BA;2010;2919
NR;M07;BA;2009;2802
NR;M07;BA;2008;2680
NR;M07;BA;2007;2900
NR;M07;BA;2006;2676
NR;M07;BA;2005;2404
NR;M07;BA;2004;2494
NR;M07;BA;2003;NA
NR;M07;BA;2002;NA
NR;M07;BA;2001;NA
NR;M07;BA;2000;NA
NR;M07;BA;1999;NA
NR;M07;BA;1998;NA
NR;M07;BA;1997;NA
NR;M07;BA;1996;NA
NR;M07;BA;1995;NA
NR;M07;BA;1994;NA
NR;M07;BA;1993;NA
NR;M07;BA;1992;NA
NR;M07;BA;1991;NA
NR;M07;BA;1990;NA
NR;M07;BA;1989;NA
NR;M07;BA;1988;NA
NR;M07;BA;1987;NA
NR;M07;BA;1986;NA
NR;M07;BA;1985;NA
NR;M07;BA;1984;NA
NR;M07;BA;1983;NA
NR;M07;BA;1982;NA
NR;M07;BA;1981;NA
NR;M07;BA;1980;NA
NR;M07;BA;1979;NA
NR;M07;BA;1978;NA
NR;M07;BA;1977;NA
NR;M07;BA;1976;NA
NR;M07;BA;1975;NA
NR;M07;BA;1974;NA
NR;M07;BA;1973;NA
NR;M07;BA;1972;NA
NR;M07;BA;1971;NA
NR;M07;BA;1970;NA
NR;M07;BA;1969;NA
NR;M07;BA;1968;NA
NR;M07;BA;1967;NA
NR;M07;BA;1966;NA
NR;M07;BA;1965;NA
NR;M07;BA;1964;NA
NR;M07;BA;1963;NA
NR;M07;BA;1962;NA
NR;M07;BA;1961;NA
NR;M07;BA;1960;NA
NR;M07;BE;2019;8694
NR;M07;BE;2018;8923
NR;M07;BE;2017;8230
NR;M07;BE;2016;8589
NR;M07;BE;2015;8458
NR;M07;BE;2014;8652
NR;M07;BE;2013;8463
NR;M07;BE;2012;8235
NR;M07;BE;2011;8131
NR;M07;BE;2010;8546
NR;M07;BE;2009;7986
NR;M07;BE;2008;8119
NR;M07;BE;2007;7835
NR;M07;BE;2006;9111
NR;M07;BE;2005;7534
NR;M07;BE;2004;8009
NR;M07;BE;2003;8423
NR;M07;BE;2002;8411
NR;M07;BE;2001;8301
NR;M07;BE;2000;8236
NR;M07;BE;1999;NA
NR;M07;BE;1998;7924
NR;M07;BE;1997;8053
NR;M07;BE;1996;8186
NR;M07;BE;1995;8566
NR;M07;BE;1994;9063
NR;M07;BE;1993;8379
NR;M07;BE;1992;8220
NR;M07;BE;1991;8370
NR;M07;BE;1990;8183
NR;M07;BE;1989;8328
NR;M07;BE;1988;8163
NR;M07;BE;1987;8145
NR;M07;BE;1986;8249
NR;M07;BE;1985;8606
NR;M07;BE;1984;8790
NR;M07;BE;1983;9508
NR;M07;BE;1982;9199
NR;M07;BE;1981;8907
NR;M07;BE;1980;9247
NR;M07;BE;1979;8848
NR;M07;BE;1978;9165
NR;M07;BE;1977;8860
NR;M07;BE;1976;9767
NR;M07;BE;1975;9222
NR;M07;BE;1974;9038
NR;M07;BE;1973;9063
NR;M07;BE;1972;8960
NR;M07;BE;1971;9460
NR;M07;BE;1970;9008
NR;M07;BE;1969;9385
NR;M07;BE;1968;8975
NR;M07;BE;1967;9093
NR;M07;BE;1966;8684
NR;M07;BE;1965;8821
NR;M07;BE;1964;8745
NR;M07;BE;1963;8277
NR;M07;BE;1962;8603
NR;M07;BE;1961;8108
NR;M07;BE;1960;8060
NR;M07;BG;2019;8302
NR;M07;BG;2018;8625
NR;M07;BG;2017;8672
NR;M07;BG;2016;8363
NR;M07;BG;2015;8960
NR;M07;BG;2014;8368
NR;M07;BG;2013;8048
NR;M07;BG;2012;9173
NR;M07;BG;2011;8797
NR;M07;BG;2010;8979
NR;M07;BG;2009;8515
NR;M07;BG;2008;8214
NR;M07;BG;2007;9382
NR;M07;BG;2006;8625
NR;M07;BG;2005;8560
NR;M07;BG;2004;8352
NR;M07;BG;2003;8175
NR;M07;BG;2002;8751
NR;M07;BG;2001;9032
NR;M07;BG;2000;8973
NR;M07;BG;1999;8274
NR;M07;BG;1998;9047
NR;M07;BG;1997;8597
NR;M07;BG;1996;8837
NR;M07;BG;1995;8533
NR;M07;BG;1994;NA
NR;M07;BG;1993;NA
NR;M07;BG;1992;NA
NR;M07;BG;1991;NA
NR;M07;BG;1990;NA
NR;M07;BG;1989;NA
NR;M07;BG;1988;NA
NR;M07;BG;1987;NA
NR;M07;BG;1986;NA
NR;M07;BG;1985;NA
NR;M07;BG;1984;NA
NR;M07;BG;1983;NA
NR;M07;BG;1982;NA
NR;M07;BG;1981;NA
NR;M07;BG;1980;NA
NR;M07;BG;1979;NA
NR;M07;BG;1978;NA
NR;M07;BG;1977;NA
NR;M07;BG;1976;NA
NR;M07;BG;1975;NA
NR;M07;BG;1974;NA
NR;M07;BG;1973;NA
NR;M07;BG;1972;NA
NR;M07;BG;1971;NA
NR;M07;BG;1970;NA
NR;M07;BG;1969;NA
NR;M07;BG;1968;NA
NR;M07;BG;1967;NA
NR;M07;BG;1966;NA
NR;M07;BG;1965;NA
NR;M07;BG;1964;NA
NR;M07;BG;1963;NA
NR;M07;BG;1962;NA
NR;M07;BG;1961;NA
NR;M07;BG;1960;NA
NR;M07;BY;2019;NA
NR;M07;BY;2018;9525
NR;M07;BY;2017;9272
NR;M07;BY;2016;9377
NR;M07;BY;2015;9342
NR;M07;BY;2014;9961
NR;M07;BY;2013;9566
NR;M07;BY;2012;10776
NR;M07;BY;2011;11285
NR;M07;BY;2010;NA
NR;M07;BY;2009;10282
NR;M07;BY;2008;10332
NR;M07;BY;2007;10399
NR;M07;BY;2006;10596
NR;M07;BY;2005;10375
NR;M07;BY;2004;NA
NR;M07;BY;2003;NA
NR;M07;BY;2002;NA
NR;M07;BY;2001;NA
NR;M07;BY;2000;NA
NR;M07;BY;1999;NA
NR;M07;BY;1998;NA
NR;M07;BY;1997;NA
NR;M07;BY;1996;NA
NR;M07;BY;1995;NA
NR;M07;BY;1994;NA
NR;M07;BY;1993;NA
NR;M07;BY;1992;NA
NR;M07;BY;1991;NA
NR;M07;BY;1990;NA
NR;M07;BY;1989;NA
NR;M07;BY;1988;NA
NR;M07;BY;1987;NA
NR;M07;BY;1986;NA
NR;M07;BY;1985;NA
NR;M07;BY;1984;NA
NR;M07;BY;1983;NA
NR;M07;BY;1982;NA
NR;M07;BY;1981;NA
NR;M07;BY;1980;NA
NR;M07;BY;1979;NA
NR;M07;BY;1978;NA
NR;M07;BY;1977;NA
NR;M07;BY;1976;NA
NR;M07;BY;1975;NA
NR;M07;BY;1974;NA
NR;M07;BY;1973;NA
NR;M07;BY;1972;NA
NR;M07;BY;1971;NA
NR;M07;BY;1970;NA
NR;M07;BY;1969;NA
NR;M07;BY;1968;NA
NR;M07;BY;1967;NA
NR;M07;BY;1966;NA
NR;M07;BY;1965;NA
NR;M07;BY;1964;NA
NR;M07;BY;1963;NA
NR;M07;BY;1962;NA
NR;M07;BY;1961;NA
NR;M07;BY;1960;NA
NR;M07;CH;2019;5316
NR;M07;CH;2018;5173
NR;M07;CH;2017;5021
NR;M07;CH;2016;5150
NR;M07;CH;2015;5587
NR;M07;CH;2014;5137
NR;M07;CH;2013;5174
NR;M07;CH;2012;4914
NR;M07;CH;2011;4973
NR;M07;CH;2010;4962
NR;M07;CH;2009;4609
NR;M07;CH;2008;4805
NR;M07;CH;2007;4742
NR;M07;CH;2006;4974
NR;M07;CH;2005;4529
NR;M07;CH;2004;4597
NR;M07;CH;2003;4981
NR;M07;CH;2002;4702
NR;M07;CH;2001;4951
NR;M07;CH;2000;4814
NR;M07;CH;1999;4657
NR;M07;CH;1998;4855
NR;M07;CH;1997;4754
NR;M07;CH;1996;4803
NR;M07;CH;1995;4949
NR;M07;CH;1994;5117
NR;M07;CH;1993;4898
NR;M07;CH;1992;4885
NR;M07;CH;1991;4992
NR;M07;CH;1990;4841
NR;M07;CH;1989;4778
NR;M07;CH;1988;4677
NR;M07;CH;1987;4748
NR;M07;CH;1986;4543
NR;M07;CH;1985;4698
NR;M07;CH;1984;4591
NR;M07;CH;1983;5029
NR;M07;CH;1982;4926
NR;M07;CH;1981;4632
NR;M07;CH;1980;4784
NR;M07;CH;1979;4517
NR;M07;CH;1978;4520
NR;M07;CH;1977;4466
NR;M07;CH;1976;4238
NR;M07;CH;1975;4374
NR;M07;CH;1974;4434
NR;M07;CH;1973;4291
NR;M07;CH;1972;4383
NR;M07;CH;1971;4469
NR;M07;CH;1970;4461
NR;M07;CH;1969;4548
NR;M07;CH;1968;4381
NR;M07;CH;1967;4358
NR;M07;CH;1966;4197
NR;M07;CH;1965;4225
NR;M07;CH;1964;4491
NR;M07;CH;1963;4130
NR;M07;CH;1962;4197
NR;M07;CH;1961;3896
NR;M07;CH;1960;3792
NR;M07;CY;2019;NA
NR;M07;CY;2018;449
NR;M07;CY;2017;490
NR;M07;CY;2016;417
NR;M07;CY;2015;470
NR;M07;CY;2014;396
NR;M07;CY;2013;415
NR;M07;CY;2012;514
NR;M07;CY;2011;454
NR;M07;CY;2010;371
NR;M07;CY;2009;424
NR;M07;CY;2008;416
NR;M07;CY;2007;421
NR;M07;CY;2006;412
NR;M07;CY;2005;407
NR;M07;CY;2004;428
NR;M07;CY;2003;392
NR;M07;CY;2002;470
NR;M07;CY;2001;357
NR;M07;CY;2000;455
NR;M07;CY;1999;400
NR;M07;CY;1998;516
NR;M07;CY;1997;NA
NR;M07;CY;1996;388
NR;M07;CY;1995;NA
NR;M07;CY;1994;NA
NR;M07;CY;1993;NA
NR;M07;CY;1992;NA
NR;M07;CY;1991;NA
NR;M07;CY;1990;NA
NR;M07;CY;1989;NA
NR;M07;CY;1988;NA
NR;M07;CY;1987;NA
NR;M07;CY;1986;NA
NR;M07;CY;1985;NA
NR;M07;CY;1984;NA
NR;M07;CY;1983;NA
NR;M07;CY;1982;NA
NR;M07;CY;1981;NA
NR;M07;CY;1980;NA
NR;M07;CY;1979;NA
NR;M07;CY;1978;NA
NR;M07;CY;1977;NA
NR;M07;CY;1976;NA
NR;M07;CY;1975;NA
NR;M07;CY;1974;NA
NR;M07;CY;1973;NA
NR;M07;CY;1972;NA
NR;M07;CY;1971;NA
NR;M07;CY;1970;NA
NR;M07;CY;1969;NA
NR;M07;CY;1968;NA
NR;M07;CY;1967;NA
NR;M07;CY;1966;NA
NR;M07;CY;1965;NA
NR;M07;CY;1964;NA
NR;M07;CY;1963;NA
NR;M07;CY;1962;NA
NR;M07;CY;1961;NA
NR;M07;CY;1960;NA
NR;M07;CZ;2019;NA
NR;M07;CZ;2018;9130
NR;M07;CZ;2017;8367
NR;M07;CZ;2016;8578
NR;M07;CZ;2015;9047
NR;M07;CZ;2014;8779
NR;M07;CZ;2013;8954
NR;M07;CZ;2012;8772
NR;M07;CZ;2011;8535
NR;M07;CZ;2010;8880
NR;M07;CZ;2009;8366
NR;M07;CZ;2008;8434
NR;M07;CZ;2007;8579
NR;M07;CZ;2006;8789
NR;M07;CZ;2005;8640
NR;M07;CZ;2004;8724
NR;M07;CZ;2003;8884
NR;M07;CZ;2002;8595
NR;M07;CZ;2001;8645
NR;M07;CZ;2000;8472
NR;M07;CZ;1999;8858
NR;M07;CZ;1998;8887
NR;M07;CZ;1997;8855
NR;M07;CZ;1996;9206
NR;M07;CZ;1995;9650
NR;M07;CZ;1994;NA
NR;M07;CZ;1993;NA
NR;M07;CZ;1992;NA
NR;M07;CZ;1991;NA
NR;M07;CZ;1990;NA
NR;M07;CZ;1989;NA
NR;M07;CZ;1988;NA
NR;M07;CZ;1987;NA
NR;M07;CZ;1986;NA
NR;M07;CZ;1985;NA
NR;M07;CZ;1984;NA
NR;M07;CZ;1983;NA
NR;M07;CZ;1982;NA
NR;M07;CZ;1981;NA
NR;M07;CZ;1980;NA
NR;M07;CZ;1979;NA
NR;M07;CZ;1978;NA
NR;M07;CZ;1977;NA
NR;M07;CZ;1976;NA
NR;M07;CZ;1975;NA
NR;M07;CZ;1974;NA
NR;M07;CZ;1973;NA
NR;M07;CZ;1972;NA
NR;M07;CZ;1971;NA
NR;M07;CZ;1970;NA
NR;M07;CZ;1969;NA
NR;M07;CZ;1968;NA
NR;M07;CZ;1967;NA
NR;M07;CZ;1966;NA
NR;M07;CZ;1965;NA
NR;M07;CZ;1964;NA
NR;M07;CZ;1963;NA
NR;M07;CZ;1962;NA
NR;M07;CZ;1961;NA
NR;M07;CZ;1960;NA
NR;M07;DE;2019;NA
NR;M07;DE;2018;75605
NR;M07;DE;2017;71411
NR;M07;DE;2016;72122
NR;M07;DE;2015;75689
NR;M07;DE;2014;71795
NR;M07;DE;2013;70290
NR;M07;DE;2012;68391
NR;M07;DE;2011;66646
NR;M07;DE;2010;73373
NR;M07;DE;2009;66275
NR;M07;DE;2008;66715
NR;M07;DE;2007;66683
NR;M07;DE;2006;72864
NR;M07;DE;2005;64725
NR;M07;DE;2004;65155
NR;M07;DE;2003;68133
NR;M07;DE;2002;70327
NR;M07;DE;2001;68517
NR;M07;DE;2000;65007
NR;M07;DE;1999;66422
NR;M07;DE;1998;67849
NR;M07;DE;1997;66489
NR;M07;DE;1996;67805
NR;M07;DE;1995;71140
NR;M07;DE;1994;75759
NR;M07;DE;1993;69470
NR;M07;DE;1992;70455
NR;M07;DE;1991;74402
NR;M07;DE;1990;NA
NR;M07;DE;1989;NA
NR;M07;DE;1988;NA
NR;M07;DE;1987;NA
NR;M07;DE;1986;NA
NR;M07;DE;1985;NA
NR;M07;DE;1984;NA
NR;M07;DE;1983;NA
NR;M07;DE;1982;NA
NR;M07;DE;1981;NA
NR;M07;DE;1980;NA
NR;M07;DE;1979;NA
NR;M07;DE;1978;NA
NR;M07;DE;1977;NA
NR;M07;DE;1976;NA
NR;M07;DE;1975;NA
NR;M07;DE;1974;NA
NR;M07;DE;1973;NA
NR;M07;DE;1972;NA
NR;M07;DE;1971;NA
NR;M07;DE;1970;NA
NR;M07;DE;1969;NA
NR;M07;DE;1968;NA
NR;M07;DE;1967;NA
NR;M07;DE;1966;NA
NR;M07;DE;1965;NA
NR;M07;DE;1964;NA
NR;M07;DE;1963;NA
NR;M07;DE;1962;NA
NR;M07;DE;1961;NA
NR;M07;DE;1960;NA
NR;M07;DE_TOT;2019;76844
NR;M07;DE_TOT;2018;75605
NR;M07;DE_TOT;2017;71411
NR;M07;DE_TOT;2016;72122
NR;M07;DE_TOT;2015;75689
NR;M07;DE_TOT;2014;71795
NR;M07;DE_TOT;2013;70290
NR;M07;DE_TOT;2012;68391
NR;M07;DE_TOT;2011;66646
NR;M07;DE_TOT;2010;73373
NR;M07;DE_TOT;2009;66275
NR;M07;DE_TOT;2008;66715
NR;M07;DE_TOT;2007;66683
NR;M07;DE_TOT;2006;72864
NR;M07;DE_TOT;2005;64725
NR;M07;DE_TOT;2004;65155
NR;M07;DE_TOT;2003;68133
NR;M07;DE_TOT;2002;70327
NR;M07;DE_TOT;2001;68517
NR;M07;DE_TOT;2000;65007
NR;M07;DE_TOT;1999;66422
NR;M07;DE_TOT;1998;67849
NR;M07;DE_TOT;1997;66489
NR;M07;DE_TOT;1996;67805
NR;M07;DE_TOT;1995;71140
NR;M07;DE_TOT;1994;75759
NR;M07;DE_TOT;1993;69470
NR;M07;DE_TOT;1992;70455
NR;M07;DE_TOT;1991;74402
NR;M07;DE_TOT;1990;71222
NR;M07;DE_TOT;1989;71125
NR;M07;DE_TOT;1988;71655
NR;M07;DE_TOT;1987;71736
NR;M07;DE_TOT;1986;72368
NR;M07;DE_TOT;1985;73163
NR;M07;DE_TOT;1984;74867
NR;M07;DE_TOT;1983;77232
NR;M07;DE_TOT;1982;76664
NR;M07;DE_TOT;1981;77151
NR;M07;DE_TOT;1980;77381
NR;M07;DE_TOT;1979;74369
NR;M07;DE_TOT;1978;76937
NR;M07;DE_TOT;1977;73551
NR;M07;DE_TOT;1976;79679
NR;M07;DE_TOT;1975;77375
NR;M07;DE_TOT;1974;74530
NR;M07;DE_TOT;1973;75630
NR;M07;DE_TOT;1972;77863
NR;M07;DE_TOT;1971;78968
NR;M07;DE_TOT;1970;74161
NR;M07;DE_TOT;1969;78337
NR;M07;DE_TOT;1968;71108
NR;M07;DE_TOT;1967;72586
NR;M07;DE_TOT;1966;69120
NR;M07;DE_TOT;1965;68990
NR;M07;DE_TOT;1964;71442
NR;M07;DE_TOT;1963;66765
NR;M07;DE_TOT;1962;66390
NR;M07;DE_TOT;1961;65586
NR;M07;DE_TOT;1960;64121
NR;M07;DK;2019;4230
NR;M07;DK;2018;4535
NR;M07;DK;2017;4079
NR;M07;DK;2016;4151
NR;M07;DK;2015;4159
NR;M07;DK;2014;4304
NR;M07;DK;2013;4131
NR;M07;DK;2012;4143
NR;M07;DK;2011;4247
NR;M07;DK;2010;4391
NR;M07;DK;2009;4346
NR;M07;DK;2008;4287
NR;M07;DK;2007;4411
NR;M07;DK;2006;4578
NR;M07;DK;2005;4436
NR;M07;DK;2004;4449
NR;M07;DK;2003;4475
NR;M07;DK;2002;4646
NR;M07;DK;2001;4697
NR;M07;DK;2000;4590
NR;M07;DK;1999;4611
NR;M07;DK;1998;4586
NR;M07;DK;1997;4642
NR;M07;DK;1996;4789
NR;M07;DK;1995;5024
NR;M07;DK;1994;5184
NR;M07;DK;1993;4659
NR;M07;DK;1992;4831
NR;M07;DK;1991;4839
NR;M07;DK;1990;4817
NR;M07;DK;1989;4705
NR;M07;DK;1988;4619
NR;M07;DK;1987;4647
NR;M07;DK;1986;4542
NR;M07;DK;1985;4590
NR;M07;DK;1984;4592
NR;M07;DK;1983;4636
NR;M07;DK;1982;4504
NR;M07;DK;1981;4487
NR;M07;DK;1980;4607
NR;M07;DK;1979;4285
NR;M07;DK;1978;4393
NR;M07;DK;1977;4085
NR;M07;DK;1976;3991
NR;M07;DK;1975;3968
NR;M07;DK;1974;3962
NR;M07;DK;1973;4142
NR;M07;DK;1972;4162
NR;M07;DK;1971;4005
NR;M07;DK;1970;3666
NR;M07;DK;1969;3835
NR;M07;DK;1968;3488
NR;M07;DK;1967;3833
NR;M07;DK;1966;3840
NR;M07;DK;1965;3743
NR;M07;DK;1964;3612
NR;M07;DK;1963;3454
NR;M07;DK;1962;3628
NR;M07;DK;1961;3349
NR;M07;DK;1960;3372
NR;M07;EA18;2019;NA
NR;M07;EA18;2018;267221
NR;M07;EA18;2017;258078
NR;M07;EA18;2016;259137
NR;M07;EA18;2015;275355
NR;M07;EA18;2014;255532
NR;M07;EA18;2013;256428
NR;M07;EA18;2012;250008
NR;M07;EA18;2011;243405
NR;M07;EA18;2010;259963
NR;M07;EA18;2009;241410
NR;M07;EA18;2008;245577
NR;M07;EA18;2007;247134
NR;M07;EA18;2006;257492
NR;M07;EA18;2005;233861
NR;M07;EA18;2004;236246
NR;M07;EA18;2003;252502
NR;M07;EA18;2002;245148
NR;M07;EA18;2001;245919
NR;M07;EA18;2000;236728
NR;M07;EA18;1999;NA
NR;M07;EA18;1998;247229
NR;M07;EA18;1997;NA
NR;M07;EA18;1996;239238
NR;M07;EA18;1995;NA
NR;M07;EA18;1994;NA
NR;M07;EA18;1993;NA
NR;M07;EA18;1992;NA
NR;M07;EA18;1991;NA
NR;M07;EA18;1990;NA
NR;M07;EA18;1989;NA
NR;M07;EA18;1988;NA
NR;M07;EA18;1987;NA
NR;M07;EA18;1986;NA
NR;M07;EA18;1985;NA
NR;M07;EA18;1984;NA
NR;M07;EA18;1983;NA
NR;M07;EA18;1982;NA
NR;M07;EA18;1981;NA
NR;M07;EA18;1980;NA
NR;M07;EA18;1979;NA
NR;M07;EA18;1978;NA
NR;M07;EA18;1977;NA
NR;M07;EA18;1976;NA
NR;M07;EA18;1975;NA
NR;M07;EA18;1974;NA
NR;M07;EA18;1973;NA
NR;M07;EA18;1972;NA
NR;M07;EA18;1971;NA
NR;M07;EA18;1970;NA
NR;M07;EA18;1969;NA
NR;M07;EA18;1968;NA
NR;M07;EA18;1967;NA
NR;M07;EA18;1966;NA
NR;M07;EA18;1965;NA
NR;M07;EA18;1964;NA
NR;M07;EA18;1963;NA
NR;M07;EA18;1962;NA
NR;M07;EA18;1961;NA
NR;M07;EA18;1960;NA
NR;M07;EA19;2019;NA
NR;M07;EA19;2018;270287
NR;M07;EA19;2017;261200
NR;M07;EA19;2016;262355
NR;M07;EA19;2015;278666
NR;M07;EA19;2014;258899
NR;M07;EA19;2013;259570
NR;M07;EA19;2012;253284
NR;M07;EA19;2011;246647
NR;M07;EA19;2010;263672
NR;M07;EA19;2009;244609
NR;M07;EA19;2008;249006
NR;M07;EA19;2007;250464
NR;M07;EA19;2006;261147
NR;M07;EA19;2005;237253
NR;M07;EA19;2004;239499
NR;M07;EA19;2003;255705
NR;M07;EA19;2002;248335
NR;M07;EA19;2001;249142
NR;M07;EA19;2000;239593
NR;M07;EA19;1999;NA
NR;M07;EA19;1998;250394
NR;M07;EA19;1997;NA
NR;M07;EA19;1996;242425
NR;M07;EA19;1995;NA
NR;M07;EA19;1994;NA
NR;M07;EA19;1993;NA
NR;M07;EA19;1992;NA
NR;M07;EA19;1991;NA
NR;M07;EA19;1990;NA
NR;M07;EA19;1989;NA
NR;M07;EA19;1988;NA
NR;M07;EA19;1987;NA
NR;M07;EA19;1986;NA
NR;M07;EA19;1985;NA
NR;M07;EA19;1984;NA
NR;M07;EA19;1983;NA
NR;M07;EA19;1982;NA
NR;M07;EA19;1981;NA
NR;M07;EA19;1980;NA
NR;M07;EA19;1979;NA
NR;M07;EA19;1978;NA
NR;M07;EA19;1977;NA
NR;M07;EA19;1976;NA
NR;M07;EA19;1975;NA
NR;M07;EA19;1974;NA
NR;M07;EA19;1973;NA
NR;M07;EA19;1972;NA
NR;M07;EA19;1971;NA
NR;M07;EA19;1970;NA
NR;M07;EA19;1969;NA
NR;M07;EA19;1968;NA
NR;M07;EA19;1967;NA
NR;M07;EA19;1966;NA
NR;M07;EA19;1965;NA
NR;M07;EA19;1964;NA
NR;M07;EA19;1963;NA
NR;M07;EA19;1962;NA
NR;M07;EA19;1961;NA
NR;M07;EA19;1960;NA
NR;M07;EE;2019;NA
NR;M07;EE;2018;1241
NR;M07;EE;2017;1201
NR;M07;EE;2016;1171
NR;M07;EE;2015;1114
NR;M07;EE;2014;1359
NR;M07;EE;2013;1158
NR;M07;EE;2012;1217
NR;M07;EE;2011;1265
NR;M07;EE;2010;1371
NR;M07;EE;2009;1246
NR;M07;EE;2008;1302
NR;M07;EE;2007;1364
NR;M07;EE;2006;1314
NR;M07;EE;2005;1328
NR;M07;EE;2004;1330
NR;M07;EE;2003;1460
NR;M07;EE;2002;1443
NR;M07;EE;2001;1510
NR;M07;EE;2000;1337
NR;M07;EE;1999;1472
NR;M07;EE;1998;1444
NR;M07;EE;1997;1465
NR;M07;EE;1996;1504
NR;M07;EE;1995;1659
NR;M07;EE;1994;1831
NR;M07;EE;1993;1704
NR;M07;EE;1992;1519
NR;M07;EE;1991;1695
NR;M07;EE;1990;1500
NR;M07;EE;1989;1503
NR;M07;EE;1988;NA
NR;M07;EE;1987;NA
NR;M07;EE;1986;NA
NR;M07;EE;1985;NA
NR;M07;EE;1984;NA
NR;M07;EE;1983;NA
NR;M07;EE;1982;NA
NR;M07;EE;1981;NA
NR;M07;EE;1980;NA
NR;M07;EE;1979;NA
NR;M07;EE;1978;NA
NR;M07;EE;1977;NA
NR;M07;EE;1976;NA
NR;M07;EE;1975;NA
NR;M07;EE;1974;NA
NR;M07;EE;1973;NA
NR;M07;EE;1972;NA
NR;M07;EE;1971;NA
NR;M07;EE;1970;NA
NR;M07;EE;1969;NA
NR;M07;EE;1968;NA
NR;M07;EE;1967;NA
NR;M07;EE;1966;NA
NR;M07;EE;1965;NA
NR;M07;EE;1964;NA
NR;M07;EE;1963;NA
NR;M07;EE;1962;NA
NR;M07;EE;1961;NA
NR;M07;EE;1960;NA
NR;M07;EEA30_2007;2019;NA
NR;M07;EEA30_2007;2018;412337
NR;M07;EEA30_2007;2017;397154
NR;M07;EEA30_2007;2016;398681
NR;M07;EEA30_2007;2015;419225
NR;M07;EEA30_2007;2014;398327
NR;M07;EEA30_2007;2013;395071
NR;M07;EEA30_2007;2012;394001
NR;M07;EEA30_2007;2011;378238
NR;M07;EEA30_2007;2010;401599
NR;M07;EEA30_2007;2009;379641
NR;M07;EEA30_2007;2008;384952
NR;M07;EEA30_2007;2007;392120
NR;M07;EEA30_2007;2006;401605
NR;M07;EEA30_2007;2005;372046
NR;M07;EEA30_2007;2004;375929
NR;M07;EEA30_2007;2003;393439
NR;M07;EEA30_2007;2002;388678
NR;M07;EEA30_2007;2001;390217
NR;M07;EEA30_2007;2000;376150
NR;M07;EEA30_2007;1999;NA
NR;M07;EEA30_2007;1998;394912
NR;M07;EEA30_2007;1997;NA
NR;M07;EEA30_2007;1996;387869
NR;M07;EEA30_2007;1995;NA
NR;M07;EEA30_2007;1994;NA
NR;M07;EEA30_2007;1993;NA
NR;M07;EEA30_2007;1992;NA
