Kod;Nazwa;Item;Year;Value
3029000;wolsztyński;ADR;2016;20.2
3029000;wolsztyński;ADR;2017;21.2
3029000;wolsztyński;ADR;2018;22.1
3029000;wolsztyński;ADR;2019;23.1
3029000;wolsztyński;65P;2002;
3029000;wolsztyński;65P;2003;
3029000;wolsztyński;65P;2004;
3029000;wolsztyński;65P;2005;
3029000;wolsztyński;65P;2006;
3029000;wolsztyński;65P;2007;
3029000;wolsztyński;65P;2008;
3029000;wolsztyński;65P;2009;
3029000;wolsztyński;65P;2010;10.5
3029000;wolsztyński;65P;2011;11.1
3029000;wolsztyński;65P;2012;11.5
3029000;wolsztyński;65P;2013;12.1
3029000;wolsztyński;65P;2014;12.8
3029000;wolsztyński;65P;2015;13.3
3029000;wolsztyński;65P;2016;13.8
3029000;wolsztyński;65P;2017;14.4
3029000;wolsztyński;65P;2018;14.9
3029000;wolsztyński;65P;2019;15.4
3030000;wrzesiński;ADR;2002;
3030000;wrzesiński;ADR;2003;15.7
3030000;wrzesiński;ADR;2004;15.7
3030000;wrzesiński;ADR;2005;15.7
3030000;wrzesiński;ADR;2006;15.8
3030000;wrzesiński;ADR;2007;15.6
3030000;wrzesiński;ADR;2008;15.5
3030000;wrzesiński;ADR;2009;15.5
3030000;wrzesiński;ADR;2010;15.4
3030000;wrzesiński;ADR;2011;16.4
3030000;wrzesiński;ADR;2012;17.2
3030000;wrzesiński;ADR;2013;18.1
3030000;wrzesiński;ADR;2014;19.1
3030000;wrzesiński;ADR;2015;20.0
3030000;wrzesiński;ADR;2016;21.1
3030000;wrzesiński;ADR;2017;22.0
3030000;wrzesiński;ADR;2018;23.0
3030000;wrzesiński;ADR;2019;23.9
3030000;wrzesiński;65P;2002;
3030000;wrzesiński;65P;2003;
3030000;wrzesiński;65P;2004;
3030000;wrzesiński;65P;2005;
3030000;wrzesiński;65P;2006;
3030000;wrzesiński;65P;2007;
3030000;wrzesiński;65P;2008;
3030000;wrzesiński;65P;2009;
3030000;wrzesiński;65P;2010;11.1
3030000;wrzesiński;65P;2011;11.7
3030000;wrzesiński;65P;2012;12.3
3030000;wrzesiński;65P;2013;12.8
3030000;wrzesiński;65P;2014;13.4
3030000;wrzesiński;65P;2015;13.9
3030000;wrzesiński;65P;2016;14.6
3030000;wrzesiński;65P;2017;15.1
3030000;wrzesiński;65P;2018;15.5
3030000;wrzesiński;65P;2019;16.0
3031000;złotowski;ADR;2002;
3031000;złotowski;ADR;2003;15.1
3031000;złotowski;ADR;2004;15.2
3031000;złotowski;ADR;2005;15.2
3031000;złotowski;ADR;2006;15.0
3031000;złotowski;ADR;2007;15.0
3031000;złotowski;ADR;2008;15.0
3031000;złotowski;ADR;2009;14.9
3031000;złotowski;ADR;2010;14.7
3031000;złotowski;ADR;2011;15.3
3031000;złotowski;ADR;2012;16.0
3031000;złotowski;ADR;2013;16.8
3031000;złotowski;ADR;2014;17.7
3031000;złotowski;ADR;2015;18.6
3031000;złotowski;ADR;2016;19.6
3031000;złotowski;ADR;2017;20.6
3031000;złotowski;ADR;2018;21.4
3031000;złotowski;ADR;2019;22.6
3031000;złotowski;65P;2002;
3031000;złotowski;65P;2003;
3031000;złotowski;65P;2004;
3031000;złotowski;65P;2005;
3031000;złotowski;65P;2006;
3031000;złotowski;65P;2007;
3031000;złotowski;65P;2008;
3031000;złotowski;65P;2009;
3031000;złotowski;65P;2010;10.6
3031000;złotowski;65P;2011;11.0
3031000;złotowski;65P;2012;11.4
3031000;złotowski;65P;2013;12.0
3031000;złotowski;65P;2014;12.6
3031000;złotowski;65P;2015;13.1
3031000;złotowski;65P;2016;13.7
3031000;złotowski;65P;2017;14.3
3031000;złotowski;65P;2018;14.8
3031000;złotowski;65P;2019;15.4
3061000;m.Kalisz;ADR;2002;
3061000;m.Kalisz;ADR;2003;18.6
3061000;m.Kalisz;ADR;2004;18.9
3061000;m.Kalisz;ADR;2005;19.3
3061000;m.Kalisz;ADR;2006;19.8
3061000;m.Kalisz;ADR;2007;20.1
3061000;m.Kalisz;ADR;2008;20.5
3061000;m.Kalisz;ADR;2009;20.5
3061000;m.Kalisz;ADR;2010;21.0
3061000;m.Kalisz;ADR;2011;22.6
3061000;m.Kalisz;ADR;2012;23.8
3061000;m.Kalisz;ADR;2013;25.1
3061000;m.Kalisz;ADR;2014;26.4
3061000;m.Kalisz;ADR;2015;27.7
3061000;m.Kalisz;ADR;2016;29.3
3061000;m.Kalisz;ADR;2017;30.9
3061000;m.Kalisz;ADR;2018;32.3
3061000;m.Kalisz;ADR;2019;33.6
3061000;m.Kalisz;65P;2002;
3061000;m.Kalisz;65P;2003;
3061000;m.Kalisz;65P;2004;
3061000;m.Kalisz;65P;2005;
3061000;m.Kalisz;65P;2006;
3061000;m.Kalisz;65P;2007;
3061000;m.Kalisz;65P;2008;
3061000;m.Kalisz;65P;2009;
3061000;m.Kalisz;65P;2010;14.9
3061000;m.Kalisz;65P;2011;15.8
3061000;m.Kalisz;65P;2012;16.5
3061000;m.Kalisz;65P;2013;17.2
3061000;m.Kalisz;65P;2014;18.0
3061000;m.Kalisz;65P;2015;18.7
3061000;m.Kalisz;65P;2016;19.5
3061000;m.Kalisz;65P;2017;20.3
3061000;m.Kalisz;65P;2018;21.0
3061000;m.Kalisz;65P;2019;21.6
3062000;m.Konin;ADR;2002;
3062000;m.Konin;ADR;2003;14.1
3062000;m.Konin;ADR;2004;14.8
3062000;m.Konin;ADR;2005;15.4
3062000;m.Konin;ADR;2006;16.1
3062000;m.Konin;ADR;2007;16.7
3062000;m.Konin;ADR;2008;17.2
3062000;m.Konin;ADR;2009;17.6
3062000;m.Konin;ADR;2010;18.4
3062000;m.Konin;ADR;2011;20.0
3062000;m.Konin;ADR;2012;21.6
3062000;m.Konin;ADR;2013;23.2
3062000;m.Konin;ADR;2014;24.9
3062000;m.Konin;ADR;2015;26.5
3062000;m.Konin;ADR;2016;28.4
3062000;m.Konin;ADR;2017;30.2
3062000;m.Konin;ADR;2018;32.0
3062000;m.Konin;ADR;2019;33.8
3062000;m.Konin;65P;2002;
3062000;m.Konin;65P;2003;
3062000;m.Konin;65P;2004;
3062000;m.Konin;65P;2005;
3062000;m.Konin;65P;2006;
3062000;m.Konin;65P;2007;
3062000;m.Konin;65P;2008;
3062000;m.Konin;65P;2009;
3062000;m.Konin;65P;2010;13.4
3062000;m.Konin;65P;2011;14.4
3062000;m.Konin;65P;2012;15.4
3062000;m.Konin;65P;2013;16.4
3062000;m.Konin;65P;2014;17.3
3062000;m.Konin;65P;2015;18.3
3062000;m.Konin;65P;2016;19.3
3062000;m.Konin;65P;2017;20.2
3062000;m.Konin;65P;2018;21.1
3062000;m.Konin;65P;2019;22.0
3063000;m.Leszno;ADR;2002;
3063000;m.Leszno;ADR;2003;15.2
3063000;m.Leszno;ADR;2004;15.7
3063000;m.Leszno;ADR;2005;15.8
3063000;m.Leszno;ADR;2006;16.1
3063000;m.Leszno;ADR;2007;16.3
3063000;m.Leszno;ADR;2008;16.3
3063000;m.Leszno;ADR;2009;16.4
3063000;m.Leszno;ADR;2010;16.6
3063000;m.Leszno;ADR;2011;18.1
3063000;m.Leszno;ADR;2012;19.3
3063000;m.Leszno;ADR;2013;20.8
3063000;m.Leszno;ADR;2014;22.2
3063000;m.Leszno;ADR;2015;23.7
3063000;m.Leszno;ADR;2016;25.4
3063000;m.Leszno;ADR;2017;26.7
3063000;m.Leszno;ADR;2018;28.4
3063000;m.Leszno;ADR;2019;30.0
3063000;m.Leszno;65P;2002;
3063000;m.Leszno;65P;2003;
3063000;m.Leszno;65P;2004;
3063000;m.Leszno;65P;2005;
3063000;m.Leszno;65P;2006;
3063000;m.Leszno;65P;2007;
3063000;m.Leszno;65P;2008;
3063000;m.Leszno;65P;2009;
3063000;m.Leszno;65P;2010;12.1
3063000;m.Leszno;65P;2011;13.0
3063000;m.Leszno;65P;2012;13.7
3063000;m.Leszno;65P;2013;14.6
3063000;m.Leszno;65P;2014;15.4
3063000;m.Leszno;65P;2015;16.3
3063000;m.Leszno;65P;2016;17.2
3063000;m.Leszno;65P;2017;17.8
3063000;m.Leszno;65P;2018;18.7
3063000;m.Leszno;65P;2019;19.5
3064000;m.Poznań;ADR;2002;
3064000;m.Poznań;ADR;2003;19.2
3064000;m.Poznań;ADR;2004;19.6
3064000;m.Poznań;ADR;2005;19.8
3064000;m.Poznań;ADR;2006;19.9
3064000;m.Poznań;ADR;2007;20.0
3064000;m.Poznań;ADR;2008;20.2
3064000;m.Poznań;ADR;2009;20.3
3064000;m.Poznań;ADR;2010;20.5
3064000;m.Poznań;ADR;2011;21.9
3064000;m.Poznań;ADR;2012;23.2
3064000;m.Poznań;ADR;2013;24.5
3064000;m.Poznań;ADR;2014;25.8
3064000;m.Poznań;ADR;2015;27.2
3064000;m.Poznań;ADR;2016;28.6
3064000;m.Poznań;ADR;2017;30.0
3064000;m.Poznań;ADR;2018;31.4
3064000;m.Poznań;ADR;2019;32.8
3064000;m.Poznań;65P;2002;
3064000;m.Poznań;65P;2003;
3064000;m.Poznań;65P;2004;
3064000;m.Poznań;65P;2005;
3064000;m.Poznań;65P;2006;
3064000;m.Poznań;65P;2007;
3064000;m.Poznań;65P;2008;
3064000;m.Poznań;65P;2009;
3064000;m.Poznań;65P;2010;14.8
3064000;m.Poznań;65P;2011;15.6
3064000;m.Poznań;65P;2012;16.4
3064000;m.Poznań;65P;2013;17.1
3064000;m.Poznań;65P;2014;17.8
3064000;m.Poznań;65P;2015;18.4
3064000;m.Poznań;65P;2016;19.1
3064000;m.Poznań;65P;2017;19.8
3064000;m.Poznań;65P;2018;20.4
3064000;m.Poznań;65P;2019;21.0
3200000;ZACHODNIOPOMORSKIE;ADR;2002;
3200000;ZACHODNIOPOMORSKIE;ADR;2003;16.6
3200000;ZACHODNIOPOMORSKIE;ADR;2004;16.7
3200000;ZACHODNIOPOMORSKIE;ADR;2005;16.8
3200000;ZACHODNIOPOMORSKIE;ADR;2006;16.9
3200000;ZACHODNIOPOMORSKIE;ADR;2007;16.9
3200000;ZACHODNIOPOMORSKIE;ADR;2008;16.9
3200000;ZACHODNIOPOMORSKIE;ADR;2009;16.9
3200000;ZACHODNIOPOMORSKIE;ADR;2010;16.8
3200000;ZACHODNIOPOMORSKIE;ADR;2011;17.5
3200000;ZACHODNIOPOMORSKIE;ADR;2012;18.3
3200000;ZACHODNIOPOMORSKIE;ADR;2013;19.4
3200000;ZACHODNIOPOMORSKIE;ADR;2014;20.7
3200000;ZACHODNIOPOMORSKIE;ADR;2015;21.9
3200000;ZACHODNIOPOMORSKIE;ADR;2016;23.4
3200000;ZACHODNIOPOMORSKIE;ADR;2017;24.7
3200000;ZACHODNIOPOMORSKIE;ADR;2018;26.1
3200000;ZACHODNIOPOMORSKIE;ADR;2019;27.5
3200000;ZACHODNIOPOMORSKIE;65P;2002;
3200000;ZACHODNIOPOMORSKIE;65P;2003;
3200000;ZACHODNIOPOMORSKIE;65P;2004;
3200000;ZACHODNIOPOMORSKIE;65P;2005;
3200000;ZACHODNIOPOMORSKIE;65P;2006;
3200000;ZACHODNIOPOMORSKIE;65P;2007;
3200000;ZACHODNIOPOMORSKIE;65P;2008;
3200000;ZACHODNIOPOMORSKIE;65P;2009;
3200000;ZACHODNIOPOMORSKIE;65P;2010;12.2
3200000;ZACHODNIOPOMORSKIE;65P;2011;12.7
3200000;ZACHODNIOPOMORSKIE;65P;2012;13.2
3200000;ZACHODNIOPOMORSKIE;65P;2013;13.9
3200000;ZACHODNIOPOMORSKIE;65P;2014;14.6
3200000;ZACHODNIOPOMORSKIE;65P;2015;15.4
3200000;ZACHODNIOPOMORSKIE;65P;2016;16.2
3200000;ZACHODNIOPOMORSKIE;65P;2017;17.0
3200000;ZACHODNIOPOMORSKIE;65P;2018;17.7
3200000;ZACHODNIOPOMORSKIE;65P;2019;18.5
3201000;białogardzki;ADR;2002;
3201000;białogardzki;ADR;2003;16.5
3201000;białogardzki;ADR;2004;16.4
3201000;białogardzki;ADR;2005;16.5
3201000;białogardzki;ADR;2006;16.5
3201000;białogardzki;ADR;2007;16.4
3201000;białogardzki;ADR;2008;16.2
3201000;białogardzki;ADR;2009;16.0
3201000;białogardzki;ADR;2010;15.6
3201000;białogardzki;ADR;2011;16.3
3201000;białogardzki;ADR;2012;17.1
3201000;białogardzki;ADR;2013;17.9
3201000;białogardzki;ADR;2014;18.9
3201000;białogardzki;ADR;2015;20.0
3201000;białogardzki;ADR;2016;21.1
3201000;białogardzki;ADR;2017;22.3
3201000;białogardzki;ADR;2018;23.6
3201000;białogardzki;ADR;2019;24.7
3201000;białogardzki;65P;2002;
3201000;białogardzki;65P;2003;
3201000;białogardzki;65P;2004;
3201000;białogardzki;65P;2005;
3201000;białogardzki;65P;2006;
3201000;białogardzki;65P;2007;
3201000;białogardzki;65P;2008;
3201000;białogardzki;65P;2009;
3201000;białogardzki;65P;2010;11.3
3201000;białogardzki;65P;2011;11.8
3201000;białogardzki;65P;2012;12.3
3201000;białogardzki;65P;2013;12.8
3201000;białogardzki;65P;2014;13.5
3201000;białogardzki;65P;2015;14.1
3201000;białogardzki;65P;2016;14.8
3201000;białogardzki;65P;2017;15.5
3201000;białogardzki;65P;2018;16.2
3201000;białogardzki;65P;2019;16.9
3202000;choszczeński;ADR;2002;
3202000;choszczeński;ADR;2003;16.2
3202000;choszczeński;ADR;2004;16.2
3202000;choszczeński;ADR;2005;16.3
3202000;choszczeński;ADR;2006;16.3
3202000;choszczeński;ADR;2007;16.3
3202000;choszczeński;ADR;2008;16.2
3202000;choszczeński;ADR;2009;16.0
3202000;choszczeński;ADR;2010;15.6
3202000;choszczeński;ADR;2011;16.1
3202000;choszczeński;ADR;2012;17.0
3202000;choszczeński;ADR;2013;17.9
3202000;choszczeński;ADR;2014;19.1
3202000;choszczeński;ADR;2015;20.2
3202000;choszczeński;ADR;2016;21.3
3202000;choszczeński;ADR;2017;22.5
3202000;choszczeński;ADR;2018;23.8
3202000;choszczeński;ADR;2019;25.3
3202000;choszczeński;65P;2002;
3202000;choszczeński;65P;2003;
3202000;choszczeński;65P;2004;
3202000;choszczeński;65P;2005;
3202000;choszczeński;65P;2006;
3202000;choszczeński;65P;2007;
3202000;choszczeński;65P;2008;
3202000;choszczeński;65P;2009;
3202000;choszczeński;65P;2010;11.4
3202000;choszczeński;65P;2011;11.7
3202000;choszczeński;65P;2012;12.3
3202000;choszczeński;65P;2013;12.8
3202000;choszczeński;65P;2014;13.6
3202000;choszczeński;65P;2015;14.3
3202000;choszczeński;65P;2016;14.9
3202000;choszczeński;65P;2017;15.6
3202000;choszczeński;65P;2018;16.3
3202000;choszczeński;65P;2019;17.2
3203000;drawski;ADR;2002;
3203000;drawski;ADR;2003;15.8
3203000;drawski;ADR;2004;15.9
3203000;drawski;ADR;2005;15.9
3203000;drawski;ADR;2006;15.9
3203000;drawski;ADR;2007;15.8
3203000;drawski;ADR;2008;15.8
3203000;drawski;ADR;2009;15.7
3203000;drawski;ADR;2010;15.4
3203000;drawski;ADR;2011;16.0
3203000;drawski;ADR;2012;16.9
3203000;drawski;ADR;2013;17.8
3203000;drawski;ADR;2014;19.1
3203000;drawski;ADR;2015;20.3
3203000;drawski;ADR;2016;21.6
3203000;drawski;ADR;2017;22.9
3203000;drawski;ADR;2018;24.3
3203000;drawski;ADR;2019;25.5
3203000;drawski;65P;2002;
3203000;drawski;65P;2003;
3203000;drawski;65P;2004;
3203000;drawski;65P;2005;
3203000;drawski;65P;2006;
3203000;drawski;65P;2007;
3203000;drawski;65P;2008;
3203000;drawski;65P;2009;
3203000;drawski;65P;2010;11.2
3203000;drawski;65P;2011;11.6
3203000;drawski;65P;2012;12.2
3203000;drawski;65P;2013;12.8
3203000;drawski;65P;2014;13.6
3203000;drawski;65P;2015;14.3
3203000;drawski;65P;2016;15.1
3203000;drawski;65P;2017;15.8
3203000;drawski;65P;2018;16.6
3203000;drawski;65P;2019;17.3
3204000;goleniowski;ADR;2002;
3204000;goleniowski;ADR;2003;14.9
3204000;goleniowski;ADR;2004;14.8
3204000;goleniowski;ADR;2005;14.8
3204000;goleniowski;ADR;2006;14.7
3204000;goleniowski;ADR;2007;14.8
3204000;goleniowski;ADR;2008;14.7
3204000;goleniowski;ADR;2009;14.7
3204000;goleniowski;ADR;2010;14.6
3204000;goleniowski;ADR;2011;15.2
3204000;goleniowski;ADR;2012;15.8
3204000;goleniowski;ADR;2013;16.7
3204000;goleniowski;ADR;2014;17.7
3204000;goleniowski;ADR;2015;19.0
3204000;goleniowski;ADR;2016;20.1
3204000;goleniowski;ADR;2017;21.4
3204000;goleniowski;ADR;2018;22.7
3204000;goleniowski;ADR;2019;23.8
3204000;goleniowski;65P;2002;
3204000;goleniowski;65P;2003;
3204000;goleniowski;65P;2004;
3204000;goleniowski;65P;2005;
3204000;goleniowski;65P;2006;
3204000;goleniowski;65P;2007;
3204000;goleniowski;65P;2008;
3204000;goleniowski;65P;2009;
3204000;goleniowski;65P;2010;10.6
3204000;goleniowski;65P;2011;11.0
3204000;goleniowski;65P;2012;11.5
3204000;goleniowski;65P;2013;12.0
3204000;goleniowski;65P;2014;12.6
3204000;goleniowski;65P;2015;13.4
3204000;goleniowski;65P;2016;14.1
3204000;goleniowski;65P;2017;14.9
3204000;goleniowski;65P;2018;15.6
3204000;goleniowski;65P;2019;16.2
3205000;gryficki;ADR;2002;
3205000;gryficki;ADR;2003;15.7
3205000;gryficki;ADR;2004;15.6
3205000;gryficki;ADR;2005;15.6
3205000;gryficki;ADR;2006;15.6
3205000;gryficki;ADR;2007;15.4
3205000;gryficki;ADR;2008;15.3
3205000;gryficki;ADR;2009;15.3
3205000;gryficki;ADR;2010;15.1
3205000;gryficki;ADR;2011;15.6
3205000;gryficki;ADR;2012;16.3
3205000;gryficki;ADR;2013;17.0
3205000;gryficki;ADR;2014;18.1
3205000;gryficki;ADR;2015;19.2
3205000;gryficki;ADR;2016;20.4
3205000;gryficki;ADR;2017;21.6
3205000;gryficki;ADR;2018;23.1
3205000;gryficki;ADR;2019;24.5
3205000;gryficki;65P;2002;
3205000;gryficki;65P;2003;
3205000;gryficki;65P;2004;
3205000;gryficki;65P;2005;
3205000;gryficki;65P;2006;
3205000;gryficki;65P;2007;
3205000;gryficki;65P;2008;
3205000;gryficki;65P;2009;
3205000;gryficki;65P;2010;11.0
3205000;gryficki;65P;2011;11.3
3205000;gryficki;65P;2012;11.8
3205000;gryficki;65P;2013;12.3
3205000;gryficki;65P;2014;13.0
3205000;gryficki;65P;2015;13.6
3205000;gryficki;65P;2016;14.4
3205000;gryficki;65P;2017;15.1
3205000;gryficki;65P;2018;15.9
3205000;gryficki;65P;2019;16.8
3206000;gryfiński;ADR;2002;
3206000;gryfiński;ADR;2003;14.6
3206000;gryfiński;ADR;2004;14.6
3206000;gryfiński;ADR;2005;14.6
3206000;gryfiński;ADR;2006;14.6
3206000;gryfiński;ADR;2007;14.6
3206000;gryfiński;ADR;2008;14.5
3206000;gryfiński;ADR;2009;14.6
3206000;gryfiński;ADR;2010;14.5
3206000;gryfiński;ADR;2011;15.0
3206000;gryfiński;ADR;2012;15.9
3206000;gryfiński;ADR;2013;16.8
3206000;gryfiński;ADR;2014;17.9
3206000;gryfiński;ADR;2015;19.0
3206000;gryfiński;ADR;2016;20.4
3206000;gryfiński;ADR;2017;21.7
3206000;gryfiński;ADR;2018;23.1
3206000;gryfiński;ADR;2019;24.4
3206000;gryfiński;65P;2002;
3206000;gryfiński;65P;2003;
3206000;gryfiński;65P;2004;
3206000;gryfiński;65P;2005;
3206000;gryfiński;65P;2006;
3206000;gryfiński;65P;2007;
3206000;gryfiński;65P;2008;
3206000;gryfiński;65P;2009;
3206000;gryfiński;65P;2010;10.6
3206000;gryfiński;65P;2011;11.0
3206000;gryfiński;65P;2012;11.6
3206000;gryfiński;65P;2013;12.1
3206000;gryfiński;65P;2014;12.9
3206000;gryfiński;65P;2015;13.5
3206000;gryfiński;65P;2016;14.4
3206000;gryfiński;65P;2017;15.1
3206000;gryfiński;65P;2018;15.9
3206000;gryfiński;65P;2019;16.7
3207000;kamieński;ADR;2002;
3207000;kamieński;ADR;2003;15.6
3207000;kamieński;ADR;2004;15.6
3207000;kamieński;ADR;2005;15.7
3207000;kamieński;ADR;2006;15.6
3207000;kamieński;ADR;2007;15.8
3207000;kamieński;ADR;2008;15.7
3207000;kamieński;ADR;2009;15.7
3207000;kamieński;ADR;2010;15.3
3207000;kamieński;ADR;2011;16.0
3207000;kamieński;ADR;2012;16.8
3207000;kamieński;ADR;2013;18.2
3207000;kamieński;ADR;2014;19.7
3207000;kamieński;ADR;2015;20.7
3207000;kamieński;ADR;2016;22.4
3207000;kamieński;ADR;2017;24.0
3207000;kamieński;ADR;2018;26.0
3207000;kamieński;ADR;2019;27.9
3207000;kamieński;65P;2002;
3207000;kamieński;65P;2003;
3207000;kamieński;65P;2004;
3207000;kamieński;65P;2005;
3207000;kamieński;65P;2006;
3207000;kamieński;65P;2007;
3207000;kamieński;65P;2008;
3207000;kamieński;65P;2009;
3207000;kamieński;65P;2010;11.4
3207000;kamieński;65P;2011;11.8
3207000;kamieński;65P;2012;12.3
3207000;kamieński;65P;2013;13.2
3207000;kamieński;65P;2014;14.1
3207000;kamieński;65P;2015;14.8
3207000;kamieński;65P;2016;15.8
3207000;kamieński;65P;2017;16.7
3207000;kamieński;65P;2018;17.9
3207000;kamieński;65P;2019;18.9
3208000;kołobrzeski;ADR;2002;
3208000;kołobrzeski;ADR;2003;15.5
3208000;kołobrzeski;ADR;2004;15.7
3208000;kołobrzeski;ADR;2005;16.0
3208000;kołobrzeski;ADR;2006;16.4
3208000;kołobrzeski;ADR;2007;16.6
3208000;kołobrzeski;ADR;2008;16.8
3208000;kołobrzeski;ADR;2009;16.8
3208000;kołobrzeski;ADR;2010;16.7
3208000;kołobrzeski;ADR;2011;17.5
3208000;kołobrzeski;ADR;2012;18.4
3208000;kołobrzeski;ADR;2013;19.7
3208000;kołobrzeski;ADR;2014;21.1
3208000;kołobrzeski;ADR;2015;22.7
3208000;kołobrzeski;ADR;2016;24.2
3208000;kołobrzeski;ADR;2017;25.6
3208000;kołobrzeski;ADR;2018;26.9
3208000;kołobrzeski;ADR;2019;28.5
3208000;kołobrzeski;65P;2002;
3208000;kołobrzeski;65P;2003;
3208000;kołobrzeski;65P;2004;
3208000;kołobrzeski;65P;2005;
3208000;kołobrzeski;65P;2006;
3208000;kołobrzeski;65P;2007;
3208000;kołobrzeski;65P;2008;
3208000;kołobrzeski;65P;2009;
3208000;kołobrzeski;65P;2010;12.2
3208000;kołobrzeski;65P;2011;12.7
3208000;kołobrzeski;65P;2012;13.3
3208000;kołobrzeski;65P;2013;14.1
3208000;kołobrzeski;65P;2014;15.0
3208000;kołobrzeski;65P;2015;15.9
3208000;kołobrzeski;65P;2016;16.8
3208000;kołobrzeski;65P;2017;17.6
3208000;kołobrzeski;65P;2018;18.3
3208000;kołobrzeski;65P;2019;19.1
3209000;koszaliński;ADR;2002;
3209000;koszaliński;ADR;2003;14.3
3209000;koszaliński;ADR;2004;14.1
3209000;koszaliński;ADR;2005;14.2
3209000;koszaliński;ADR;2006;14.1
3209000;koszaliński;ADR;2007;13.9
3209000;koszaliński;ADR;2008;13.7
3209000;koszaliński;ADR;2009;13.6
3209000;koszaliński;ADR;2010;13.5
3209000;koszaliński;ADR;2011;13.9
3209000;koszaliński;ADR;2012;14.4
3209000;koszaliński;ADR;2013;15.3
3209000;koszaliński;ADR;2014;16.2
3209000;koszaliński;ADR;2015;17.1
3209000;koszaliński;ADR;2016;18.1
3209000;koszaliński;ADR;2017;19.1
3209000;koszaliński;ADR;2018;20.2
3209000;koszaliński;ADR;2019;21.3
3209000;koszaliński;65P;2002;
3209000;koszaliński;65P;2003;
3209000;koszaliński;65P;2004;
3209000;koszaliński;65P;2005;
3209000;koszaliński;65P;2006;
3209000;koszaliński;65P;2007;
3209000;koszaliński;65P;2008;
3209000;koszaliński;65P;2009;
3209000;koszaliński;65P;2010;9.9
3209000;koszaliński;65P;2011;10.2
3209000;koszaliński;65P;2012;10.6
3209000;koszaliński;65P;2013;11.2
3209000;koszaliński;65P;2014;11.8
3209000;koszaliński;65P;2015;12.4
3209000;koszaliński;65P;2016;13.0
3209000;koszaliński;65P;2017;13.6
3209000;koszaliński;65P;2018;14.3
3209000;koszaliński;65P;2019;14.9
3210000;myśliborski;ADR;2002;
3210000;myśliborski;ADR;2003;16.1
3210000;myśliborski;ADR;2004;16.1
3210000;myśliborski;ADR;2005;16.2
3210000;myśliborski;ADR;2006;16.3
3210000;myśliborski;ADR;2007;16.2
3210000;myśliborski;ADR;2008;16.2
3210000;myśliborski;ADR;2009;16.1
3210000;myśliborski;ADR;2010;15.8
3210000;myśliborski;ADR;2011;16.4
3210000;myśliborski;ADR;2012;17.2
3210000;myśliborski;ADR;2013;18.1
3210000;myśliborski;ADR;2014;19.1
3210000;myśliborski;ADR;2015;20.4
3210000;myśliborski;ADR;2016;21.6
3210000;myśliborski;ADR;2017;23.1
3210000;myśliborski;ADR;2018;24.5
3210000;myśliborski;ADR;2019;25.9
3210000;myśliborski;65P;2002;
3210000;myśliborski;65P;2003;
3210000;myśliborski;65P;2004;
3210000;myśliborski;65P;2005;
3210000;myśliborski;65P;2006;
3210000;myśliborski;65P;2007;
3210000;myśliborski;65P;2008;
3210000;myśliborski;65P;2009;
3210000;myśliborski;65P;2010;11.5
3210000;myśliborski;65P;2011;11.9
3210000;myśliborski;65P;2012;12.4
3210000;myśliborski;65P;2013;13.0
3210000;myśliborski;65P;2014;13.6
3210000;myśliborski;65P;2015;14.4
